Coronary Artery Disease,PDGFD
Coronary Artery Disease,HHIPL1
Coronary Artery Disease,ADTRP
Coronary Artery Disease,APOA5
Coronary Artery Disease,PHACTR1
Coronary Artery Disease,PCSK9
Coronary Artery Disease,HECTD4
Coronary Artery Disease,MIA3
Coronary Artery Disease,MIR146A
Coronary Artery Disease,MIR146B
Obesity,ACACB
Obesity,ACADM
Obesity,ACHE
Obesity,ACLY
Obesity,ACP5
Obesity,ADCY3
Obesity,ADH1B
Obesity,PARP1
Obesity,ADRB1
Obesity,ADRB2
Obesity,ADRB3
Obesity,AGRP
Obesity,AHR
Obesity,AKT1
Obesity,APOE
Obesity,AQP7
Obesity,STS
Obesity,ZFHX3
Obesity,BBS1
Obesity,BBS2
Obesity,BBS4
Obesity,BCHE
Obesity,CA3
Obesity,CASP1
Obesity,ENTPD6
Obesity,CD40
Obesity,CD68
Obesity,CEBPA
Obesity,CES1
Obesity,CIDEA
Obesity,CNR1
Obesity,COX7C
Obesity,CPB2
Obesity,CPE
Obesity,CRP
Obesity,CS
Obesity,CTF1
Obesity,CTSS
Obesity,CYB5A
Obesity,CYP1B1
Obesity,CYP2E1
Obesity,DDIT3
Obesity,NQO1
Obesity,DPYD
Obesity,ECHS1
Obesity,EFNB1
Obesity,EP300
Obesity,ESR1
Obesity,ETFDH
Obesity,F2
Obesity,FAAH
Obesity,ACSL1
Obesity,FASN
Obesity,FCGR3B
Obesity,FOXO3
Obesity,FTL
Obesity,GCG
Obesity,GFPT1
Obesity,GH1
Obesity,GLUL
Obesity,GNAS
Obesity,GNB3
Obesity,GPX1
Obesity,GPX3
Obesity,HADH
Obesity,HK2
Obesity,HMGB2
Obesity,HMOX1
Obesity,HOXB5
Obesity,HSD11B1
Obesity,HSPA5
Obesity,HTR2A
Obesity,HTR2C
Obesity,ICAM1
Obesity,IGF2
Obesity,IGFBP2
Obesity,IL6
Obesity,IDO1
Obesity,INS
Obesity,IRS1
Obesity,ITGAM
Obesity,KCNMA1
Obesity,LBP
Obesity,LDLR
Obesity,LEP
Obesity,LEPR
Obesity,LPL
Obesity,MC4R
Obesity,ME1
Obesity,MMP9
Obesity,ALDH6A1
Obesity,MRC1
Obesity,MMUT
Obesity,NHLH2
Obesity,NPC1
Obesity,NPY1R
Obesity,NPY5R
Obesity,NTRK2
Obesity,OGG1
Obesity,SERPINE1
Obesity,PCK1
Obesity,PCSK1
Obesity,ENPP1
Obesity,PFKFB3
Obesity,PLIN1
Obesity,PMCH
Obesity,POMC
Obesity,PPARA
Obesity,PPARD
Obesity,PPARG
Obesity,PRKAR1A
Obesity,PRKAR2B
Obesity,PRKCH
Obesity,PYY
Obesity,PTGS2
Obesity,PTPN1
Obesity,SAT1
Obesity,CCL2
Obesity,SIM1
Obesity,SLC22A1
Obesity,SLC22A3
Obesity,SLC22A2
Obesity,SOD1
Obesity,SOD2
Obesity,SREBF1
Obesity,TF
Obesity,TFRC
Obesity,TNF
Obesity,TNFRSF1B
Obesity,UCP1
Obesity,UCP2
Obesity,UCP3
Obesity,UQCRC2
Obesity,VLDLR
Obesity,TRPV1
Obesity,AKAP1
Obesity,MKKS
Obesity,NR0B2
Obesity,GAS7
Obesity,AKR1C3
Obesity,PEX11A
Obesity,SUCLG2
Obesity,SUCLA2
Obesity,NR1I2
Obesity,SLC16A7
Obesity,CD163
Obesity,ADIPOQ
Obesity,CARTPT
Obesity,SDC3
Obesity,NR1I3
Obesity,NAMPT
Obesity,RAPGEF3
Obesity,RAI1
Obesity,SDCCAG8
Obesity,ALDH1L1
Obesity,RAB21
Obesity,MYT1L
Obesity,TBC1D1
Obesity,ZFR2
Obesity,SIRT3
Obesity,SIRT1
Obesity,MTCH2
Obesity,SH2B1
Obesity,FGF21
Obesity,AFF4
Obesity,BBS9
Obesity,ZBTB7B
Obesity,ANGPTL4
Obesity,DCXR
Obesity,GHRL
Obesity,CYCS
Obesity,MKS1
Obesity,BBS7
Obesity,FGGY
Obesity,PACS1
Obesity,CYP26B1
Obesity,INPP5E
Obesity,ATPAF1
Obesity,KCTD15
Obesity,FTO
Obesity,NEIL1
Obesity,BBS10
Obesity,ARL6
Obesity,PHF6
Obesity,WNT3A
Obesity,MRAP2
Obesity,LACTB
Obesity,TTC8
Obesity,TMEM18
Obesity,BBS5
Obesity,GNPDA2
Obesity,PPARGC1B
Obesity,APCDD1
Obesity,PPM1L
Obesity,VPS13B
Obesity,BBS12
Obesity,ZNF169
Obesity,RMST
Obesity,NEGR1
Obesity,KSR2
Obesity,MIR130A
Obesity,MIR130B
Obesity,MIR184
Obesity,MIR21
Obesity,MIR34A
Glioma,ACVR1
Glioma,ALK
Glioma,APC
Glioma,APOD
Glioma,ATM
Glioma,ATP1B2
Glioma,ATR
Glioma,ATRX
Glioma,BMI1
Glioma,BRAF
Glioma,BRCA2
Glioma,CAT
Glioma,CDKN2A
Glioma,CDKN2B
Glioma,CDKN2C
Glioma,CHI3L1
Glioma,CLCN2
Glioma,CLCN3
Glioma,CLCN5
Glioma,CCR4
Glioma,KLF6
Glioma,DMXL1
Glioma,DMBT1
Glioma,EGFR
Glioma,ERBB2
Glioma,FGF2
Glioma,FGFR1
Glioma,FTH1
Glioma,GDNF
Glioma,GSTP1
Glioma,H3-3A
Glioma,HLA-A
Glioma,HLA-B
Glioma,HLA-C
Glioma,HRAS
Glioma,IDH1
Glioma,IL12A
Glioma,IL12B
Glioma,STMN1
Glioma,MDK
Glioma,MDM2
Glioma,MGMT
Glioma,MSH2
Glioma,MYB
Glioma,MYBL1
Glioma,MYLK
Glioma,NBN
Glioma,NF1
Glioma,NTRK1
Glioma,NTRK2
Glioma,NTRK3
Glioma,PIK3CA
Glioma,PIK3R1
Glioma,PLK1
Glioma,PMS2
Glioma,PTEN
Glioma,PTGS2
Glioma,RAF1
Glioma,ROS1
Glioma,SLC5A5
Glioma,SOD1
Glioma,SPP1
Glioma,TERT
Glioma,TFRC
Glioma,TNF
Glioma,TOP2A
Glioma,TP53
Glioma,XBP1
Glioma,XRCC1
Glioma,H3C2
Glioma,PPM1D
Glioma,TNFSF10
Glioma,FUBP1
Glioma,QKI
Glioma,STAG2
Glioma,FAM107A
Glioma,CIC
Glioma,PHLDB1
Glioma,PSD3
Glioma,SUZ12
Glioma,TRIM29
Glioma,POT1
Glioma,RTEL1
Glioma,XAF1
Glioma,FBXW7
Glioma,HMGN5
Glioma,CCDC26
Cholangiocarcinoma,BRAF
Cholangiocarcinoma,EGFR
Cholangiocarcinoma,ERBB2
Cholangiocarcinoma,FGFR2
Cholangiocarcinoma,GNAS
Cholangiocarcinoma,IDH1
Cholangiocarcinoma,IDH2
Cholangiocarcinoma,IL6
Cholangiocarcinoma,KRAS
Cholangiocarcinoma,SMAD4
Cholangiocarcinoma,NOS2
Cholangiocarcinoma,PEG3
Cholangiocarcinoma,PRKACA
Cholangiocarcinoma,PRKACB
Cholangiocarcinoma,PTEN
Cholangiocarcinoma,PTGS2
Cholangiocarcinoma,PTPN3
Cholangiocarcinoma,ROBO2
Cholangiocarcinoma,SLC5A5
Cholangiocarcinoma,TP53
Cholangiocarcinoma,ARID1A
Cholangiocarcinoma,BAP1
Cholangiocarcinoma,MSLN
Cholangiocarcinoma,RNF43
Cholangiocarcinoma,PBRM1
Cholangiocarcinoma,KMT2C
Spondylarthritis,RUNX2
Carotid Artery Diseases,AGT
Carotid Artery Diseases,APOE
Carotid Artery Diseases,FASLG
Carotid Artery Diseases,GSTP1
Carotid Artery Diseases,HMOX1
Carotid Artery Diseases,PLAU
Carotid Artery Diseases,PODXL
Carotid Artery Diseases,CCL2
Carotid Artery Diseases,TP53
Carotid Artery Diseases,CD163
Carotid Artery Diseases,MRAS
Familial Mediterranean Fever,MEFV
Acute Lung Injury,ACVR1
Acute Lung Injury,APOA1
Acute Lung Injury,FAS
Acute Lung Injury,FASLG
Acute Lung Injury,ASCL1
Acute Lung Injury,CAT
Acute Lung Injury,EDN1
Acute Lung Injury,EPHX1
Acute Lung Injury,CXCL2
Acute Lung Injury,ICAM1
Acute Lung Injury,IL17A
Acute Lung Injury,MYLK
Acute Lung Injury,NFE2L2
Acute Lung Injury,PPARG
Acute Lung Injury,SFTPD
Acute Lung Injury,TFF1
Acute Lung Injury,TFF2
Acute Lung Injury,TGFB1
Acute Lung Injury,TNFAIP6
Acute Lung Injury,TXN
Acute Lung Injury,VIP
Acute Lung Injury,IL1RL1
Lupus Nephritis,SERPING1
Lupus Nephritis,FCGR3B
Lupus Nephritis,MMP2
Lupus Nephritis,MMP9
Arthritis,CD69
Arthritis,COL2A1
Arthritis,COPA
Arthritis,HP
Arthritis,IL17A
Arthritis,ZFP36
Anemia,ACHE
Anemia,PARP1
Anemia,AGT
Anemia,ATP7A
Anemia,CDK6
Anemia,CSF2
Anemia,CSF3
Anemia,EPO
Anemia,GATA1
Anemia,GSR
Anemia,HOXD13
Anemia,HP
Anemia,IFNA2
Anemia,IGF2
Anemia,IL2
Anemia,IL3
Anemia,KRAS
Anemia,MTHFR
Anemia,NUP98
Anemia,PRL
Anemia,PTH
Anemia,REN
Anemia,CLEC11A
Anemia,SOD2
Anemia,TNF
Anemia,TYMS
Anemia,TNFRSF10A
Anemia,ATG5
Anemia,ATG7
Anemia,SLC40A1
Anemia,SLC25A37
Anemia,HAMP
Anemia,SLC46A1
Anemia,ASPG
Heart Diseases,ADRA2A
Heart Diseases,AGT
Heart Diseases,ALB
Heart Diseases,APEX1
Heart Diseases,ATP2A2
Heart Diseases,ATP5PF
Heart Diseases,B2M
Heart Diseases,ABCC2
Heart Diseases,CRP
Heart Diseases,CSF3
Heart Diseases,CYBA
Heart Diseases,EPO
Heart Diseases,GCG
Heart Diseases,HADHB
Heart Diseases,HDAC1
Heart Diseases,ABCC1
Heart Diseases,MT2A
Heart Diseases,NCF4
Heart Diseases,NPPB
Heart Diseases,OGG1
Heart Diseases,PON1
Heart Diseases,PPP2CA
Heart Diseases,PSMA2
Heart Diseases,PTGIR
Heart Diseases,RAC2
Heart Diseases,RARG
Heart Diseases,SCO1
Heart Diseases,SFRP1
Heart Diseases,SLC4A3
Heart Diseases,SPP1
Heart Diseases,TCF4
Heart Diseases,TH
Heart Diseases,TIMP1
Heart Diseases,TNNI3
Heart Diseases,TNNT2
Heart Diseases,VEGFA
Heart Diseases,XDH
Heart Diseases,HDAC3
Heart Diseases,BSN
Heart Diseases,S1PR2
Heart Diseases,SIRT1
Heart Diseases,PNPLA2
Heart Diseases,HSPB6
Heart Diseases,UNC45B
Heart Diseases,MIR21
Heart Diseases,MIR34A
"Muscular Dystrophy,Duchenne",CD4
"Muscular Dystrophy,Duchenne",DMD
"Muscular Dystrophy,Duchenne",CCL2
"Muscular Dystrophy,Duchenne",TGFB1
"Muscular Dystrophy,Duchenne",LTBP4
"Muscular Dystrophy,Duchenne",POSTN
"Tuberculosis,Pulmonary",CCL2
"Tuberculosis,Pulmonary",CD209
"Tuberculosis,Pulmonary",ASAP1
Gastrointestinal Neoplasms,APC
Gastrointestinal Neoplasms,ERBB2
Gastrointestinal Neoplasms,HIC1
Gastrointestinal Neoplasms,GDF15
Giant Cell Tumor of Bone,H3-3A
Liver Cirrhosis,A2M
Liver Cirrhosis,ACTA2
Liver Cirrhosis,ADRA1A
Liver Cirrhosis,AGT
Liver Cirrhosis,AHR
Liver Cirrhosis,ALAD
Liver Cirrhosis,ALB
Liver Cirrhosis,ARNT
Liver Cirrhosis,ARRB1
Liver Cirrhosis,ATP7B
Liver Cirrhosis,SERPING1
Liver Cirrhosis,C1QB
Liver Cirrhosis,SERPINA6
Liver Cirrhosis,SERPINH1
Liver Cirrhosis,CD9
Liver Cirrhosis,CD14
Liver Cirrhosis,CHRM3
Liver Cirrhosis,CNR1
Liver Cirrhosis,CNR2
Liver Cirrhosis,COL1A1
Liver Cirrhosis,COL1A2
Liver Cirrhosis,COL3A1
Liver Cirrhosis,COL5A2
Liver Cirrhosis,CP
Liver Cirrhosis,CCN2
Liver Cirrhosis,CTNNB1
Liver Cirrhosis,CYBA
Liver Cirrhosis,CYP1A2
Liver Cirrhosis,CYP27A1
Liver Cirrhosis,DHCR7
Liver Cirrhosis,F2
Liver Cirrhosis,F2R
Liver Cirrhosis,F3
Liver Cirrhosis,F5
Liver Cirrhosis,FBN1
Liver Cirrhosis,FGF2
Liver Cirrhosis,FGF7
Liver Cirrhosis,FGFR2
Liver Cirrhosis,FLT1
Liver Cirrhosis,GC
Liver Cirrhosis,HDAC2
Liver Cirrhosis,HGF
Liver Cirrhosis,HSD11B2
Liver Cirrhosis,IFNA1
Liver Cirrhosis,IGFBP1
Liver Cirrhosis,IGFBP2
Liver Cirrhosis,IL6
Liver Cirrhosis,JUND
Liver Cirrhosis,KRT8
Liver Cirrhosis,KRT18
Liver Cirrhosis,LAMC2
Liver Cirrhosis,LGALS1
Liver Cirrhosis,LGALS3BP
Liver Cirrhosis,LOX
Liver Cirrhosis,LOXL1
Liver Cirrhosis,LUM
Liver Cirrhosis,SMAD3
Liver Cirrhosis,MMP2
Liver Cirrhosis,NFE2L2
Liver Cirrhosis,NPC1
Liver Cirrhosis,NPPA
Liver Cirrhosis,PCOLCE
Liver Cirrhosis,ABCB4
Liver Cirrhosis,SERPINA1
Liver Cirrhosis,PLAU
Liver Cirrhosis,PLOD2
Liver Cirrhosis,PTEN
Liver Cirrhosis,REN
Liver Cirrhosis,CCL2
Liver Cirrhosis,SPARC
Liver Cirrhosis,SPP1
Liver Cirrhosis,STAT1
Liver Cirrhosis,TGFB1
Liver Cirrhosis,TGFBR1
Liver Cirrhosis,THBS1
Liver Cirrhosis,TNFRSF1B
Liver Cirrhosis,VEGFA
Liver Cirrhosis,VIM
Liver Cirrhosis,VTN
Liver Cirrhosis,TAGLN2
Liver Cirrhosis,RGN
Liver Cirrhosis,SLC22A8
Liver Cirrhosis,SLC17A2
Liver Cirrhosis,PEMT
Liver Cirrhosis,BAMBI
Liver Cirrhosis,SLC13A4
Liver Cirrhosis,TRPM7
Liver Cirrhosis,SLC30A10
Liver Cirrhosis,UNC93B1
Liver Cirrhosis,TMEM67
Liver Cirrhosis,CYP2R1
Liver Cirrhosis,COMMD1
Liver Cirrhosis,ANKS6
Liver Cirrhosis,MIR215
Liver Cirrhosis,MIR29C
Liver Cirrhosis,MIR30B
Liver Cirrhosis,MIR30C2
Liver Cirrhosis,MIR302C
Liver Cirrhosis,MIR376C
Liver Cirrhosis,MIR503
Liver Cirrhosis,MIR942
Liver Cirrhosis,MIR885
Liver Cirrhosis,MIR764
Osteoporosis,ACTG1
Osteoporosis,ADCY5
Osteoporosis,ANXA2
Osteoporosis,ATIC
Osteoporosis,CA2
Osteoporosis,CALCR
Osteoporosis,COL1A1
Osteoporosis,COL1A2
Osteoporosis,CYP19A1
Osteoporosis,CYP24A1
Osteoporosis,ENO1
Osteoporosis,FGA
Osteoporosis,FGB
Osteoporosis,GAPDH
Osteoporosis,GPD2
Osteoporosis,GPX1
Osteoporosis,GSN
Osteoporosis,IDH2
Osteoporosis,IL6
Osteoporosis,IL6R
Osteoporosis,LRP5
Osteoporosis,LTF
Osteoporosis,PNP
Osteoporosis,TNFRSF11B
Osteoporosis,OXCT1
Osteoporosis,P4HB
Osteoporosis,PKM
Osteoporosis,PLEK
Osteoporosis,POMC
Osteoporosis,PSMA2
Osteoporosis,PSMA5
Osteoporosis,PTH
Osteoporosis,REN
Osteoporosis,RSU1
Osteoporosis,CLEC11A
Osteoporosis,SOD2
Osteoporosis,TGFB1
Osteoporosis,TLN1
Osteoporosis,TPI1
Osteoporosis,TPM4
Osteoporosis,U2AF1
Osteoporosis,VCL
Osteoporosis,VDR
Osteoporosis,WNT1
Osteoporosis,PIR
Osteoporosis,PDLIM4
Osteoporosis,TNFSF11
Osteoporosis,KL
Osteoporosis,WDR1
Osteoporosis,HDAC5
Osteoporosis,GPC6
Osteoporosis,TUBA1B
Osteoporosis,CAP1
Osteoporosis,CCT2
Osteoporosis,PRDX3
Osteoporosis,PARK7
Osteoporosis,MGLL
Osteoporosis,DAAM2
Osteoporosis,PGLS
Osteoporosis,ZDHHC13
Osteoporosis,GORAB
Osteoporosis,ANTXR2
Osteoporosis,RAB7B
Esophageal Neoplasms,ABL1
Esophageal Neoplasms,ACTB
Esophageal Neoplasms,ADH1B
Esophageal Neoplasms,ADH7
Esophageal Neoplasms,ALDH2
Esophageal Neoplasms,ALOX15
Esophageal Neoplasms,XIAP
Esophageal Neoplasms,AQP3
Esophageal Neoplasms,BAX
Esophageal Neoplasms,CCND1
Esophageal Neoplasms,BCL2
Esophageal Neoplasms,BCL2A1
Esophageal Neoplasms,CASP8
Esophageal Neoplasms,RUNX3
Esophageal Neoplasms,CCNH
Esophageal Neoplasms,CDH13
Esophageal Neoplasms,CDKN2A
Esophageal Neoplasms,CRYAB
Esophageal Neoplasms,CSF3
Esophageal Neoplasms,CYP19A1
Esophageal Neoplasms,CYP26A1
Esophageal Neoplasms,DCC
Esophageal Neoplasms,EGFR
Esophageal Neoplasms,ENO1
Esophageal Neoplasms,ERBB2
Esophageal Neoplasms,GAPDH
Esophageal Neoplasms,GNG7
Esophageal Neoplasms,SFN
Esophageal Neoplasms,GRIK2
Esophageal Neoplasms,CXCL2
Esophageal Neoplasms,KDR
Esophageal Neoplasms,LGALS3
Esophageal Neoplasms,MAP3K3
Esophageal Neoplasms,MET
Esophageal Neoplasms,MMP14
Esophageal Neoplasms,MT1G
Esophageal Neoplasms,NOS2
Esophageal Neoplasms,NOS3
Esophageal Neoplasms,PRDX1
Esophageal Neoplasms,ABCB1
Esophageal Neoplasms,PHB
Esophageal Neoplasms,PTGS1
Esophageal Neoplasms,PTGS2
Esophageal Neoplasms,RNF6
Esophageal Neoplasms,SERPINB3
Esophageal Neoplasms,SNAI2
Esophageal Neoplasms,SOD2
Esophageal Neoplasms,SOX2
Esophageal Neoplasms,SST
Esophageal Neoplasms,PRDX2
Esophageal Neoplasms,TGFBR2
Esophageal Neoplasms,TGM2
Esophageal Neoplasms,TP53
Esophageal Neoplasms,TPM1
Esophageal Neoplasms,TPM4
Esophageal Neoplasms,TUFM
Esophageal Neoplasms,UCHL1
Esophageal Neoplasms,XRCC3
Esophageal Neoplasms,TNFRSF10A
Esophageal Neoplasms,NR1I2
Esophageal Neoplasms,LZTS1
Esophageal Neoplasms,WIF1
Esophageal Neoplasms,AKAP13
Esophageal Neoplasms,MLH3
Esophageal Neoplasms,BBC3
Esophageal Neoplasms,GHRL
Esophageal Neoplasms,WWOX
Esophageal Neoplasms,RPRM
Esophageal Neoplasms,SMYD2
Esophageal Neoplasms,TRMT11
Esophageal Neoplasms,MACIR
Esophageal Neoplasms,SLC30A7
Esophageal Neoplasms,MARCHF8
Esophageal Neoplasms,MIR145
Esophageal Neoplasms,MIR200C
Esophageal Neoplasms,MIR21
Esophageal Neoplasms,MIR98
Esophageal Neoplasms,ZNF667-AS1
Endometrial Neoplasms,AKR1B1
Endometrial Neoplasms,BIRC5
Endometrial Neoplasms,CCND1
Endometrial Neoplasms,CDH1
Endometrial Neoplasms,CDKN1C
Endometrial Neoplasms,CHD4
Endometrial Neoplasms,CYP11A1
Endometrial Neoplasms,DCN
Endometrial Neoplasms,AKR1C1
Endometrial Neoplasms,EP300
Endometrial Neoplasms,ESR1
Endometrial Neoplasms,ESR2
Endometrial Neoplasms,EZH2
Endometrial Neoplasms,FGFR2
Endometrial Neoplasms,MSH6
Endometrial Neoplasms,HOXA10
Endometrial Neoplasms,HOXA11
Endometrial Neoplasms,HSD17B2
Endometrial Neoplasms,IGF1R
Endometrial Neoplasms,CXCL8
Endometrial Neoplasms,LASP1
Endometrial Neoplasms,MAP3K4
Endometrial Neoplasms,MSH3
Endometrial Neoplasms,MTHFR
Endometrial Neoplasms,MYC
Endometrial Neoplasms,NFE2L2
Endometrial Neoplasms,PAWR
Endometrial Neoplasms,PGR
Endometrial Neoplasms,POLD1
Endometrial Neoplasms,PTEN
Endometrial Neoplasms,CCL2
Endometrial Neoplasms,SEMA3F
Endometrial Neoplasms,SIX1
Endometrial Neoplasms,SRD5A2
Endometrial Neoplasms,STAR
Endometrial Neoplasms,SULT2B1
Endometrial Neoplasms,ZEB1
Endometrial Neoplasms,VEGFA
Endometrial Neoplasms,SEMA3B
Endometrial Neoplasms,NRIP1
Endometrial Neoplasms,ARID1A
Endometrial Neoplasms,SPOP
Endometrial Neoplasms,AKR1C3
Endometrial Neoplasms,TNFSF10
Endometrial Neoplasms,SOCS3
Endometrial Neoplasms,ABCC9
Endometrial Neoplasms,SRSF10
Endometrial Neoplasms,SUZ12
Endometrial Neoplasms,MLH3
Endometrial Neoplasms,RNF43
Endometrial Neoplasms,FBXW7
Endometrial Neoplasms,PLXNA3
Endometrial Neoplasms,CHFR
Endometrial Neoplasms,AKR1B10
Endometrial Neoplasms,TSPYL2
Endometrial Neoplasms,JAZF1
Endometrial Neoplasms,RNF144B
Endometrial Neoplasms,MIR200C
Testicular Neoplasms,DMRT1
Testicular Neoplasms,ERCC1
Testicular Neoplasms,ERCC4
Testicular Neoplasms,KIT
Testicular Neoplasms,KITLG
Testicular Neoplasms,STK11
Testicular Neoplasms,BAP1
Testicular Neoplasms,ATF7IP
Kidney Diseases,ACTA2
Kidney Diseases,PARP1
Kidney Diseases,ADRA1B
Kidney Diseases,AGT
Kidney Diseases,AGTR1
Kidney Diseases,ALAD
Kidney Diseases,ALB
Kidney Diseases,ANXA1
Kidney Diseases,B2M
Kidney Diseases,CALB1
Kidney Diseases,CASP1
Kidney Diseases,CDKN1A
Kidney Diseases,CLU
Kidney Diseases,CSF3
Kidney Diseases,CST3
Kidney Diseases,CTF1
Kidney Diseases,CTSD
Kidney Diseases,CYBB
Kidney Diseases,CYP2C8
Kidney Diseases,CYP3A5
Kidney Diseases,ACE
Kidney Diseases,NQO1
Kidney Diseases,EDN1
Kidney Diseases,EGF
Kidney Diseases,EPO
Kidney Diseases,FABP4
Kidney Diseases,FGA
Kidney Diseases,FGF2
Kidney Diseases,GATM
Kidney Diseases,GSTP1
Kidney Diseases,NR4A1
Kidney Diseases,HOXA11
Kidney Diseases,HOXD11
Kidney Diseases,IGF1
Kidney Diseases,IL1RN
Kidney Diseases,LCN2
Kidney Diseases,LEPR
Kidney Diseases,LRP2
Kidney Diseases,MPO
Kidney Diseases,MTHFR
Kidney Diseases,MXI1
Kidney Diseases,NFE2L2
Kidney Diseases,NOS2
Kidney Diseases,NPHS1
Kidney Diseases,NPR1
Kidney Diseases,PCSK5
Kidney Diseases,POMC
Kidney Diseases,PPARA
Kidney Diseases,PTGS2
Kidney Diseases,RBP4
Kidney Diseases,REN
Kidney Diseases,SLC12A3
Kidney Diseases,SLC22A2
Kidney Diseases,SMPD1
Kidney Diseases,SOD2
Kidney Diseases,SPARC
Kidney Diseases,SPP1
Kidney Diseases,TERT
Kidney Diseases,TFAP2A
Kidney Diseases,TFF3
Kidney Diseases,TGFB1
Kidney Diseases,THAS
Kidney Diseases,UMOD
Kidney Diseases,RASAL1
Kidney Diseases,RGN
Kidney Diseases,KL
Kidney Diseases,SV2B
Kidney Diseases,SIX2
Kidney Diseases,SLC7A9
Kidney Diseases,TREX1
Kidney Diseases,RPGRIP1L
Kidney Diseases,HAVCR1
Kidney Diseases,PYCARD
Kidney Diseases,RRM2B
Kidney Diseases,WNT4
Kidney Diseases,CNNM2
Kidney Diseases,THG1L
Kidney Diseases,SLC47A1
Kidney Diseases,IFT122
Kidney Diseases,ACKR3
Kidney Diseases,WNK1
Kidney Diseases,TTC21B
Kidney Diseases,MT4
Kidney Diseases,GLIS2
Kidney Diseases,IL33
Kidney Diseases,NEK8
Kidney Diseases,MIR192
Kidney Diseases,MIR21
Fragile X Syndrome,APP
Fragile X Syndrome,FMR1
Fragile X Syndrome,AFF2
Machado-Joseph Disease,ATXN3
HELLP Syndrome,CFH
HELLP Syndrome,CFI
HELLP Syndrome,CD46
HELLP Syndrome,HELLPAR
Amyotrophic Lateral Sclerosis,ANG
Amyotrophic Lateral Sclerosis,ANXA11
Amyotrophic Lateral Sclerosis,CFAP410
Amyotrophic Lateral Sclerosis,CCNF
Amyotrophic Lateral Sclerosis,CD40LG
Amyotrophic Lateral Sclerosis,DAO
Amyotrophic Lateral Sclerosis,DCTN1
Amyotrophic Lateral Sclerosis,DPP6
Amyotrophic Lateral Sclerosis,EPHA4
Amyotrophic Lateral Sclerosis,ERBB4
Amyotrophic Lateral Sclerosis,EWSR1
Amyotrophic Lateral Sclerosis,FUS
Amyotrophic Lateral Sclerosis,GFAP
Amyotrophic Lateral Sclerosis,GLE1
Amyotrophic Lateral Sclerosis,GSR
Amyotrophic Lateral Sclerosis,GSTP1
Amyotrophic Lateral Sclerosis,HNRNPA1
Amyotrophic Lateral Sclerosis,HNRNPA2B1
Amyotrophic Lateral Sclerosis,MOBP
Amyotrophic Lateral Sclerosis,NEFH
Amyotrophic Lateral Sclerosis,NEK1
Amyotrophic Lateral Sclerosis,PFN1
Amyotrophic Lateral Sclerosis,PLA2G4A
Amyotrophic Lateral Sclerosis,PON1
Amyotrophic Lateral Sclerosis,PON2
Amyotrophic Lateral Sclerosis,PON3
Amyotrophic Lateral Sclerosis,PRPH
Amyotrophic Lateral Sclerosis,PTGS2
Amyotrophic Lateral Sclerosis,ATXN2
Amyotrophic Lateral Sclerosis,SLC1A2
Amyotrophic Lateral Sclerosis,SLC6A1
Amyotrophic Lateral Sclerosis,SOD1
Amyotrophic Lateral Sclerosis,SOD2
Amyotrophic Lateral Sclerosis,TP53
Amyotrophic Lateral Sclerosis,VCP
Amyotrophic Lateral Sclerosis,TAF15
Amyotrophic Lateral Sclerosis,SQSTM1
Amyotrophic Lateral Sclerosis,VAPB
Amyotrophic Lateral Sclerosis,MATR3
Amyotrophic Lateral Sclerosis,FIG4
Amyotrophic Lateral Sclerosis,OPTN
Amyotrophic Lateral Sclerosis,SIGMAR1
Amyotrophic Lateral Sclerosis,PPARGC1A
Amyotrophic Lateral Sclerosis,UNC13A
Amyotrophic Lateral Sclerosis,SETX
Amyotrophic Lateral Sclerosis,SCFD1
Amyotrophic Lateral Sclerosis,TARDBP
Amyotrophic Lateral Sclerosis,CHMP2B
Amyotrophic Lateral Sclerosis,TNFRSF21
Amyotrophic Lateral Sclerosis,TBK1
Amyotrophic Lateral Sclerosis,UBQLN2
Amyotrophic Lateral Sclerosis,DBR1
Amyotrophic Lateral Sclerosis,TREM2
Amyotrophic Lateral Sclerosis,GLT8D1
Amyotrophic Lateral Sclerosis,CAMK1G
Amyotrophic Lateral Sclerosis,ARHGEF28
Amyotrophic Lateral Sclerosis,C9orf72
Amyotrophic Lateral Sclerosis,CHCHD10
Psoriasis,APOE
Psoriasis,CAT
Psoriasis,RUNX3
Psoriasis,CP
Psoriasis,CRP
Psoriasis,CSF2
Psoriasis,GJB2
Psoriasis,HLA-C
Psoriasis,IL1B
Psoriasis,IL4
Psoriasis,IL6
Psoriasis,IL12B
Psoriasis,IL13
Psoriasis,MKI67
Psoriasis,NFKBIA
Psoriasis,NOS2
Psoriasis,PCNA
Psoriasis,SERPINB8
Psoriasis,PPARG
Psoriasis,REL
Psoriasis,REN
Psoriasis,S100A7
Psoriasis,SOD2
Psoriasis,STAT3
Psoriasis,TGFA
Psoriasis,TNF
Psoriasis,TNFAIP3
Psoriasis,TP53
Psoriasis,TYK2
Psoriasis,VEGFA
Psoriasis,VNN2
Psoriasis,VNN1
Psoriasis,PTTG1
Psoriasis,TNIP1
Psoriasis,CARM1
Psoriasis,TRAF3IP2
Psoriasis,DDX58
Psoriasis,IL36RN
Psoriasis,CYP2S1
Psoriasis,IL23A
Psoriasis,ERAP1
Psoriasis,FBXL19
Psoriasis,VNN3
Psoriasis,RNF114
Psoriasis,IFIH1
